class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
F,316.46910667419434,582.7031707763672,5.393518449636758e-07,239.93471145629883,571.6567993164062,-0.10201745480298996,159.33916568756104,536.0263061523438,-0.19198381900787354,104.71714496612549,498.69476318359375,-0.2807168662548065,115.09420394897461,441.651611328125,-0.36155998706817627,197.070951461792,380.1209259033203,-0.08845163136720657,160.5091667175293,318.00241470336914,-0.23491604626178741,137.79842376708984,365.57994842529297,-0.3565557599067688,133.02406311035156,419.6974182128906,-0.4193601906299591,245.87047576904297,352.79869079589844,-0.09539798647165298,233.90911102294922,244.75643157958984,-0.1724504828453064,235.52371501922607,175.60575485229492,-0.2290276288986206,242.9410743713379,110.06126403808594,-0.2673565149307251,299.908447265625,355.7010269165039,-0.12606053054332733,286.854944229126,253.55907440185547,-0.19366414844989777,284.3052291870117,183.34396362304688,-0.22814728319644928,282.9564571380615,117.38574981689453,-0.24691346287727356,355.2677249908447,381.7415237426758,-0.1679895520210266,345.70919036865234,302.2789764404297,-0.2115163803100586,340.8482551574707,247.75821685791016,-0.2131388783454895,336.69116020202637,196.0431671142578,-0.2095617949962616
F,146.25380516052246,530.5844497680664,9.322936307398777e-07,248.22429656982422,508.40843200683594,-0.11156735569238663,339.38615798950195,476.60228729248047,-0.1975364238023758,394.99531745910645,434.10221099853516,-0.2848096191883087,376.0392951965332,376.5003967285156,-0.36774420738220215,273.06424140930176,310.4769515991211,-0.10332022607326508,322.21412658691406,244.72742080688477,-0.26707717776298523,349.6574592590332,280.5373191833496,-0.3961183726787567,356.3759994506836,324.2494583129883,-0.457917720079422,219.96598720550537,284.45507049560547,-0.11520084738731384,239.64777946472168,160.68283081054688,-0.2219676673412323,237.54302501678467,83.69964599609375,-0.320065438747406,231.7743730545044,3.9654159545898438,-0.3881468176841736,163.25547695159912,288.2294273376465,-0.14585469663143158,183.36928367614746,175.093994140625,-0.234006866812706,188.73075485229492,96.19810104370117,-0.2974998950958252,192.37006187438965,21.241416931152344,-0.3361733555793762,97.7382230758667,311.30929946899414,-0.18730424344539642,110.4200792312622,220.04547119140625,-0.23603492975234985,117.3611569404602,156.50397300720215,-0.25047779083251953,128.659086227417,96.2027359008789,-0.2594810724258423
F,334.97549057006836,529.5029449462891,6.78785852414876e-07,244.0773582458496,516.8096923828125,-0.11304160207509995,149.55360889434814,479.71813201904297,-0.2105233520269394,89.88701820373535,431.9549560546875,-0.30507200956344604,107.30222225189209,367.4474334716797,-0.3898075222969055,194.67086791992188,319.714298248291,-0.10488883405923843,155.66462516784668,247.72428512573242,-0.25729939341545105,131.1640977859497,281.64283752441406,-0.3736269176006317,125.83421230316162,325.55057525634766,-0.4316997826099396,253.15435409545898,287.52864837646484,-0.11137084662914276,238.45752239227295,164.52899932861328,-0.20120880007743835,236.40410900115967,88.75991821289062,-0.2567548453807831,239.49790477752686,16.93126678466797,-0.2903471291065216,314.54675674438477,286.2511444091797,-0.14253418147563934,296.6630744934082,171.36215209960938,-0.22344429790973663,293.19299697875977,91.52656555175781,-0.25670182704925537,291.3131332397461,18.578472137451172,-0.2699855864048004,379.3217182159424,308.8822555541992,-0.18537122011184692,369.2530059814453,218.38212966918945,-0.23754091560840607,362.5938034057617,156.7721939086914,-0.2395893782377243,355.7973861694336,100.99861145019531,-0.23293107748031616
F,102.46285915374756,376.0717010498047,-6.608402269847602e-09,121.03002548217773,368.96114349365234,-0.021684633567929268,138.07409763336182,354.22786712646484,-0.03863757103681564,144.92989540100098,341.64634704589844,-0.05635564774274826,134.4063949584961,333.9701461791992,-0.07221826910972595,131.62203311920166,312.5166130065918,-0.020744899287819862,140.11412143707275,301.3258934020996,-0.055858686566352844,137.15525150299072,315.1425552368164,-0.08399292826652527,130.5162477493286,325.9449768066406,-0.09849975258111954,116.77639245986938,305.806941986084,-0.02882775478065014,116.39116287231445,272.96749114990234,-0.05140748620033264,111.82249546051025,253.0410385131836,-0.07112906128168106,106.3404393196106,234.21161651611328,-0.08502326160669327,101.20196342468262,307.73176193237305,-0.041289784014225006,98.7561821937561,276.7512321472168,-0.061957914382219315,96.07057571411133,257.32900619506836,-0.07778942584991455,93.15844774246216,238.18077087402344,-0.0877772718667984,85.86557149887085,316.57270431518555,-0.05585012957453728,83.30105781555176,291.8850326538086,-0.06827012449502945,81.17490291595459,275.8062934875488,-0.07198052853345871,79.4295072555542,259.8068428039551,-0.07470906525850296
F,378.96989822387695,376.01879119873047,2.728807828589197e-07,358.8149642944336,368.9605712890625,-0.028292151167988777,341.8733882904053,354.2648696899414,-0.053629789501428604,335.6649398803711,340.5550003051758,-0.07901229709386826,345.87358474731445,331.3247299194336,-0.10194838047027588,346.79283142089844,314.091739654541,-0.023565728217363358,340.12081146240234,300.8515739440918,-0.06712422519922256,341.5019416809082,313.02995681762695,-0.10151632130146027,345.79484939575195,325.0228500366211,-0.1188865676522255,362.1534061431885,307.15694427490234,-0.028227251023054123,362.9751777648926,274.62976455688477,-0.056607410311698914,366.9077968597412,253.2488250732422,-0.07720796763896942,371.3513374328613,233.36071014404297,-0.09002669155597687,377.75513648986816,308.9106559753418,-0.03962526470422745,380.7061958312988,276.97906494140625,-0.06487614661455154,383.71533393859863,256.212100982666,-0.0807885229587555,386.0775947570801,237.47802734375,-0.08846955746412277,393.6248588562012,317.1996879577637,-0.05380260571837425,396.64767265319824,290.3851509094238,-0.06675736606121063,398.1341743469238,273.0066680908203,-0.07046626508235931,399.3438720703125,257.2488021850586,-0.07183444499969482
F,110.19905090332031,363.46405029296875,5.3910302000304e-08,129.6398162841797,355.8983612060547,-0.023142226040363312,147.33630180358887,340.22777557373047,-0.03908195719122887,152.8251600265503,326.63658142089844,-0.05551297217607498,139.96245861053467,320.9687805175781,-0.07003502547740936,139.57919597625732,299.73649978637695,-0.017643071711063385,149.36357975006104,288.34672927856445,-0.051469482481479645,147.68677711486816,299.6504783630371,-0.07914304733276367,141.84024810791016,308.92932891845703,-0.09347378462553024,125.36473274230957,292.8790855407715,-0.024843115359544754,126.98018074035645,260.01853942871094,-0.04593533277511597,123.0690050125122,238.5342788696289,-0.06478840857744217,117.73102283477783,219.613037109375,-0.07759436964988708,110.41141748428345,294.5041275024414,-0.037069451063871384,108.17547798156738,263.2689666748047,-0.05762866884469986,105.28462171554565,243.27754974365234,-0.07390125840902328,102.27589130401611,224.15878295898438,-0.08353640139102936,95.14994144439697,302.90380477905273,-0.051651619374752045,92.75841236114502,278.34585189819336,-0.06522790342569351,90.28682470321655,262.02980041503906,-0.07008450478315353,88.10716152191162,245.91779708862305,-0.07315517216920853
F,368.5458469390869,359.7626495361328,3.4380815350232297e-07,349.947452545166,354.2068099975586,-0.02920021302998066,334.1847038269043,340.5628204345703,-0.054054174572229385,327.86335945129395,327.32494354248047,-0.07820089161396027,336.615686416626,317.9024124145508,-0.10058056563138962,338.5440444946289,301.75933837890625,-0.02591000311076641,330.40517807006836,290.0663375854492,-0.06747148931026459,331.40207290649414,300.3946876525879,-0.1005207747220993,336.29093170166016,310.8557891845703,-0.11706553399562836,353.2094192504883,294.3265914916992,-0.02882958948612213,353.21614265441895,261.3873291015625,-0.05361982062458992,356.2460517883301,240.27359008789062,-0.07312064617872238,360.29202461242676,220.94907760620117,-0.0857679471373558,368.88261795043945,295.5707550048828,-0.03794476389884949,371.3261032104492,263.72825622558594,-0.06102047488093376,373.89538764953613,243.1028938293457,-0.07710103690624237,376.04833602905273,225.00986099243164,-0.08546997606754303,384.49971199035645,303.2874870300293,-0.04966311901807785,387.8315734863281,276.868896484375,-0.06280671060085297,389.6443176269531,259.912166595459,-0.06703886389732361,390.71425437927246,244.6297264099121,-0.06872206181287766
F,109.50101852416992,349.5948791503906,4.265362107958026e-08,128.7898349761963,343.3853530883789,-0.023778516799211502,147.0391845703125,328.01990509033203,-0.04077339172363281,154.35876846313477,313.8980484008789,-0.05797325447201729,141.72649383544922,306.0661315917969,-0.0734405517578125,140.68310737609863,286.3968849182129,-0.02161744423210621,151.61215782165527,275.0038146972656,-0.05776044726371765,147.95625686645508,286.5340995788574,-0.08678806573152542,140.29260635375977,296.21755599975586,-0.10168708115816116,125.88764190673828,278.92072677612305,-0.028625721111893654,127.84343719482422,245.44750213623047,-0.05248389393091202,123.5798978805542,224.06513214111328,-0.07296665757894516,117.924063205719,204.5836639404297,-0.0866018533706665,110.38038969039917,280.4985046386719,-0.040266070514917374,108.22757720947266,249.10507202148438,-0.06260081380605698,105.21594285964966,229.0312957763672,-0.07933468371629715,101.85866832733154,209.6063995361328,-0.08905360102653503,94.67780113220215,289.4461250305176,-0.05406561866402626,92.8309679031372,264.2287826538086,-0.06830459833145142,90.71353912353516,247.66830444335938,-0.07303671538829803,88.81397724151611,231.31938934326172,-0.07582616060972214
F,372.14298248291016,349.06063079833984,3.3770265872590244e-07,352.31300354003906,342.9703903198242,-0.03409462049603462,334.7307586669922,329.3484878540039,-0.0613495409488678,327.63696670532227,314.8624038696289,-0.08763276785612106,336.11114501953125,301.6322708129883,-0.11127260327339172,338.49921226501465,287.3775291442871,-0.026137255132198334,330.1486873626709,274.59102630615234,-0.0700758770108223,330.364408493042,286.2220764160156,-0.10553991794586182,334.1556930541992,297.79130935668945,-0.12383624911308289,353.45272064208984,279.2338562011719,-0.027525220066308975,353.53660583496094,246.48492813110352,-0.053870368748903275,356.2722587585449,225.12945175170898,-0.07518173009157181,359.66328620910645,204.97594833374023,-0.08963822573423386,369.3105697631836,280.3904914855957,-0.03624951094388962,372.1253299713135,248.69050979614258,-0.06030195951461792,375.30744552612305,228.0584716796875,-0.07654771953821182,377.72629737854004,209.62148666381836,-0.08550535142421722,384.85522270202637,288.43624114990234,-0.04830816760659218,387.401819229126,262.4814796447754,-0.06215331330895424,389.1500759124756,245.5030059814453,-0.06689883768558502,390.48391342163086,229.81111526489258,-0.06932590901851654
F,106.4533281326294,331.4711380004883,7.157471770824486e-08,125.58714866638184,323.9473342895508,-0.024643011391162872,143.12047004699707,308.86634826660156,-0.042930375784635544,149.87603187561035,295.4209899902344,-0.061510033905506134,138.96728038787842,286.84009552001953,-0.07820387184619904,137.2313117980957,269.4182777404785,-0.02063555270433426,147.83424854278564,257.847957611084,-0.05869987607002258,146.01666927337646,270.48192977905273,-0.08986572921276093,139.58490371704102,282.44237899780273,-0.10531046241521835,122.20782279968262,262.36711502075195,-0.026644743978977203,123.23709011077881,229.81292724609375,-0.05018952488899231,119.51470613479614,209.37166213989258,-0.07103084772825241,114.79143619537354,191.12390518188477,-0.08476918190717697,107.06507205963135,264.16385650634766,-0.037599220871925354,104.48055267333984,233.86714935302734,-0.05892647057771683,101.66142225265503,214.3896484375,-0.07444804161787033,99.0267276763916,195.9241485595703,-0.08329032361507416,92.32209205627441,273.1968688964844,-0.05097215995192528,89.74896669387817,249.36569213867188,-0.06356126815080643,87.43670225143433,233.41270446777344,-0.06636333465576172,85.6450080871582,217.6670265197754,-0.06771484762430191
F,374.33847427368164,329.08203125,2.829472123266896e-07,355.4530334472656,323.53240966796875,-0.03160369023680687,338.97791862487793,309.5879554748535,-0.0570555180311203,331.34562492370605,296.00805282592773,-0.08168663084506989,338.9380645751953,284.57483291625977,-0.10358434915542603,342.50267028808594,269.9269676208496,-0.025803297758102417,334.3490982055664,256.12667083740234,-0.06807251274585724,334.2913055419922,269.0207862854004,-0.10049747675657272,337.7901363372803,281.943416595459,-0.1162450835108757,357.13451385498047,263.1022071838379,-0.02708297222852707,357.57725715637207,231.22913360595703,-0.053538255393505096,360.3468132019043,211.37662887573242,-0.07279051095247269,363.674840927124,192.20937728881836,-0.0847499668598175,372.0129203796387,264.6313285827637,-0.035202279686927795,374.88598823547363,233.3661651611328,-0.059436019510030746,377.5443935394287,213.09724807739258,-0.07475537806749344,379.66246604919434,194.79230880737305,-0.08228279650211334,386.61744117736816,272.3884582519531,-0.046215131878852844,390.223445892334,247.10556030273438,-0.05954253673553467,392.39336013793945,230.79423904418945,-0.06382259726524353,394.18310165405273,215.92092514038086,-0.06546813994646072
L,9.100592136383057,468.8965606689453,1.1144290823494885e-07,53.323484659194946,464.2390441894531,-0.05266574025154114,98.56457233428955,429.705810546875,-0.0772780254483223,140.22150993347168,407.5294494628906,-0.0999876856803894,171.27453804016113,396.9369888305664,-0.12411939352750778,71.63711786270142,369.41104888916016,-0.0522197000682354,90.23373126983643,315.07532119750977,-0.08844287693500519,102.16558456420898,280.4191589355469,-0.11226478219032288,109.3113112449646,251.40239715576172,-0.13180869817733765,36.91096544265747,367.09075927734375,-0.04899543896317482,40.56885123252869,347.72216796875,-0.12245688587427139,36.45163536071777,392.11307525634766,-0.1429118663072586,30.559866428375244,423.40904235839844,-0.14100776612758636,5.823519229888916,373.5157775878906,-0.05054910480976105,12.279467582702637,357.0368957519531,-0.12055956572294235,14.10727858543396,400.08758544921875,-0.1115928366780281,11.288148164749146,429.4183349609375,-0.0878676101565361,-22.294692993164062,385.2486801147461,-0.056596025824546814,-13.509843349456787,374.8396682739258,-0.11068674921989441,-9.472832679748535,405.32947540283203,-0.10663995146751404,-9.11156415939331,427.5302505493164,-0.09041682630777359
L,469.8571300506592,469.4291687011719,1.0284637710356037e-06,424.89941596984863,461.54258728027344,-0.04360193759202957,380.0706195831299,429.913330078125,-0.06858505308628082,338.98509979248047,407.08251953125,-0.09548371285200119,304.17612075805664,397.61436462402344,-0.12122977524995804,400.99757194519043,373.7511444091797,-0.036117661744356155,384.1253471374512,320.87158203125,-0.0792912170290947,375.0509548187256,284.894962310791,-0.10619683563709259,367.919340133667,254.5625114440918,-0.12194830924272537,430.83415031433105,368.3743667602539,-0.044416122138500214,409.3692684173584,316.68190002441406,-0.09863004088401794,391.27598762512207,286.8474578857422,-0.12540027499198914,379.30066108703613,259.2064094543457,-0.13472698628902435,463.0000877380371,372.7638626098633,-0.05805489420890808,453.4292507171631,349.727783203125,-0.12914294004440308,448.77628326416016,393.7451171875,-0.12576088309288025,449.6846866607666,427.24842071533203,-0.1004665195941925,493.7397766113281,386.1788558959961,-0.07455157488584518,484.3927001953125,374.9549865722656,-0.12465101480484009,478.4479808807373,405.38150787353516,-0.1133003830909729,477.7960395812988,429.3497848510742,-0.09046981483697891
L,83.06333541870117,534.5830535888672,9.109601251111599e-08,117.46192932128906,508.0178451538086,-0.04277340695261955,151.7363977432251,461.24561309814453,-0.08256665617227554,186.09392166137695,430.2276611328125,-0.12484792619943619,221.9304370880127,415.44410705566406,-0.1677083969116211,109.3013048171997,391.4839553833008,-0.07525064051151276,119.37156915664673,329.8536682128906,-0.13226337730884552,125.63043594360352,287.97760009765625,-0.16142213344573975,128.62970352172852,252.75901794433594,-0.18142831325531006,69.74935054779053,392.442626953125,-0.08561176806688309,106.04227781295776,397.41416931152344,-0.16060763597488403,107.92115449905396,450.64491271972656,-0.16404126584529877,94.40121173858643,467.09327697753906,-0.15254762768745422,35.833003520965576,409.5214080810547,-0.10065975785255432,74.69616651535034,428.9805221557617,-0.17793084681034088,79.22001600265503,471.1949157714844,-0.1562434434890747,67.5552749633789,479.5112991333008,-0.12603914737701416,6.214005947113037,434.0925979614258,-0.11926709115505219,34.38903093338013,439.4094467163086,-0.16875365376472473,49.323424100875854,468.9054870605469,-0.14789731800556183,45.325777530670166,478.7429428100586,-0.12147434055805206
L,402.3673152923584,534.4255447387695,-4.076713651102182e-07,366.4274597167969,509.2879867553711,-0.039299916476011276,331.9573402404785,460.8966827392578,-0.07028282433748245,293.26632499694824,432.8306198120117,-0.10506484657526016,259.7288131713867,415.00659942626953,-0.14060078561306,372.19682693481445,393.7495422363281,-0.04802466556429863,360.0699806213379,332.493896484375,-0.10757412016391754,355.5267906188965,288.1379699707031,-0.1412668377161026,355.14012336730957,253.73577117919922,-0.1644441932439804,409.253454208374,393.61114501953125,-0.05958060920238495,374.0247631072998,399.58335876464844,-0.13859276473522186,370.5806350708008,452.45044708251953,-0.14172878861427307,383.7641429901123,466.3621520996094,-0.1271718591451645,442.7701663970947,409.18373107910156,-0.07889778912067413,407.4795913696289,426.30958557128906,-0.14982478320598602,400.1649570465088,468.47782135009766,-0.11549785733222961,410.75148582458496,474.34009552001953,-0.07706248015165329,470.87167739868164,432.3011779785156,-0.10375791043043137,442.3926258087158,442.2386169433594,-0.14415262639522552,430.2691841125488,472.1200180053711,-0.11694097518920898,437.0079231262207,478.1709289550781,-0.08704444766044617
L,84.43625450134277,545.4412078857422,9.100392617256148e-08,118.86096239089966,522.3564529418945,-0.04151788726449013,152.4785614013672,478.36666107177734,-0.08182626217603683,184.8526096343994,449.5126724243164,-0.12490235269069672,220.06516456604004,434.7029495239258,-0.16866183280944824,110.4449200630188,407.5575256347656,-0.07903683185577393,121.77709579467773,346.67247772216797,-0.14089106023311615,128.106107711792,305.0596809387207,-0.17320159077644348,130.23861408233643,268.5704040527344,-0.19503940641880035,69.64510917663574,407.8725051879883,-0.08938952535390854,107.79923915863037,414.06089782714844,-0.16864311695098877,109.16363954544067,466.7098617553711,-0.17272205650806427,93.96677255630493,481.0190200805664,-0.16136707365512848,35.40302395820618,424.6616744995117,-0.10419651120901108,77.13734865188599,445.0666046142578,-0.18393704295158386,80.91630220413208,486.88438415527344,-0.1611483097076416,67.41233110427856,493.4153366088867,-0.12980210781097412,6.057486534118652,448.9575958251953,-0.12245944887399673,38.52662444114685,457.74192810058594,-0.17365385591983795,51.63369655609131,486.2998962402344,-0.15348376333713531,44.735069274902344,493.58062744140625,-0.12719416618347168
L,401.4608860015869,548.6906433105469,-4.103860362647538e-07,365.76656341552734,522.5828170776367,-0.03704527020454407,331.4988899230957,475.7129669189453,-0.06734243035316467,292.9962158203125,449.2287826538086,-0.1021844893693924,260.90174674987793,431.6558074951172,-0.13773861527442932,373.15598487854004,408.177490234375,-0.044464994221925735,359.1186332702637,349.5021057128906,-0.10191740095615387,354.00426864624023,306.2109375,-0.1349858194589615,353.09309005737305,271.6489791870117,-0.15876391530036926,409.6476173400879,408.4941864013672,-0.0575946569442749,368.94126892089844,414.77977752685547,-0.13509677350521088,366.2420082092285,466.80938720703125,-0.1390056163072586,381.7797088623047,480.5590057373047,-0.1260220855474472,442.8142547607422,425.01712799072266,-0.0783192440867424,404.8656177520752,440.61473846435547,-0.14685852825641632,396.9715690612793,482.09938049316406,-0.11208894103765488,408.2435989379883,488.43090057373047,-0.07436314970254898,471.0183906555176,449.4050979614258,-0.1047699898481369,441.32577896118164,456.6257858276367,-0.1440284699201584,426.4240550994873,485.24192810058594,-0.11759261041879654,431.6869068145752,491.8714904785156,-0.08904110640287399
L,84.35371398925781,559.4709396362305,5.965206639757525e-08,119.4417142868042,535.2271270751953,-0.037019286304712296,154.3247938156128,493.1769561767578,-0.0758993998169899,185.94188690185547,465.728759765625,-0.11838916689157486,220.45100212097168,451.2547302246094,-0.16166475415229797,110.52250385284424,420.4859924316406,-0.07572692632675171,124.0440559387207,360.6283187866211,-0.13508819043636322,131.45512104034424,320.09864807128906,-0.16687138378620148,134.92169380187988,284.3843460083008,-0.1887965053319931,70.00664234161377,420.2431106567383,-0.08827514201402664,110.36650657653809,429.6257019042969,-0.1642449051141739,110.63985586166382,480.67657470703125,-0.16967374086380005,94.48561191558838,495.0981140136719,-0.16070127487182617,36.370604038238525,437.667236328125,-0.10458318889141083,80.34750938415527,459.8501205444336,-0.18134503066539764,82.95772790908813,500.2397918701172,-0.16075529158115387,68.48587274551392,506.2710189819336,-0.1321178525686264,8.116235733032227,463.18981170654297,-0.12390121817588806,42.526506185531616,472.98126220703125,-0.17210865020751953,54.96824383735657,499.7782516479492,-0.15225067734718323,47.15678930282593,506.41117095947266,-0.12715531885623932
L,400.3684329986572,559.7518157958984,-4.1011574580807064e-07,364.0886878967285,534.591178894043,-0.03433719649910927,329.0027046203613,489.8160171508789,-0.06641470640897751,290.764102935791,464.86072540283203,-0.10354608297348022,257.6788902282715,449.1127395629883,-0.1416448950767517,372.00536727905273,421.41712188720703,-0.04774851351976395,356.929407119751,361.4480972290039,-0.1037612184882164,350.7795810699463,318.5823059082031,-0.13453960418701172,349.0071773529053,285.08819580078125,-0.1567581295967102,408.29833030700684,422.3462677001953,-0.06354567408561707,367.41994857788086,430.12786865234375,-0.13911794126033783,365.5364799499512,481.76631927490234,-0.14140193164348602,381.4752388000488,494.91024017333984,-0.1279158741235733,441.42354011535645,438.78345489501953,-0.08635930716991425,401.3766288757324,456.23058319091797,-0.15343019366264343,395.3422164916992,498.1873321533203,-0.11752123385667801,407.6774597167969,504.1598892211914,-0.07998667657375336,470.2332401275635,462.95013427734375,-0.1146257296204567,436.7211627960205,471.26617431640625,-0.15205389261245728,422.87315368652344,500.86620330810547,-0.12322775274515152,429.5526123046875,507.82814025878906,-0.0935230478644371
L,82.68352031707764,569.495849609375,9.526664790371342e-09,118.73988389968872,546.0847473144531,-0.034711942076683044,156.96032524108887,502.30594635009766,-0.07064582407474518,191.8229055404663,473.47373962402344,-0.10998253524303436,225.4113006591797,459.18346405029297,-0.15042605996131897,113.58842611312866,429.2471694946289,-0.07704930007457733,127.74011135101318,367.8570556640625,-0.13519524037837982,136.66259765625,326.63768768310547,-0.16713933646678925,141.6837215423584,290.3881072998047,-0.18964752554893494,72.40313529968262,427.97847747802734,-0.0913412794470787,115.65194606781006,437.72003173828125,-0.17120084166526794,113.97416353225708,490.8177185058594,-0.1795078068971634,95.70201873779297,508.4954833984375,-0.17118345201015472,37.437686920166016,445.9550476074219,-0.10843159258365631,81.29839181900024,466.90330505371094,-0.18804270029067993,84.51391696929932,508.3218002319336,-0.16914980113506317,69.95276212692261,516.7999267578125,-0.14042291045188904,7.130298614501953,472.45250701904297,-0.12792827188968658,40.53333520889282,480.0641632080078,-0.17785289883613586,55.23749828338623,506.983642578125,-0.15860529243946075,48.817352056503296,515.1308059692383,-0.1336965709924698
L,402.47920989990234,570.9315490722656,-4.258472188212181e-07,364.50379371643066,546.6023635864258,-0.02948329783976078,326.4517307281494,499.0536880493164,-0.05456659570336342,287.9659938812256,475.4920196533203,-0.08457637578248978,255.3944206237793,459.4179153442383,-0.11586450785398483,370.0154685974121,430.6475830078125,-0.0407433956861496,351.3002014160156,371.59271240234375,-0.09422142803668976,343.6951732635498,328.7019729614258,-0.12574854493141174,340.72134017944336,294.0888023376465,-0.14932817220687866,408.00647735595703,429.9624252319336,-0.05841111019253731,363.3025360107422,435.5687713623047,-0.13125918805599213,362.24472999572754,488.1970977783203,-0.1337549239397049,379.8534965515137,503.6964416503906,-0.12102033197879791,442.38412857055664,446.3899230957031,-0.08280466496944427,400.1576900482178,463.3793640136719,-0.14786586165428162,393.84395599365234,506.1918640136719,-0.11247572302818298,407.072696685791,512.8569030761719,-0.07575490325689316,471.90027236938477,470.99609375,-0.11204023659229279,437.12050437927246,478.05145263671875,-0.14972616732120514,422.42526054382324,509.18739318847656,-0.12112115323543549,428.7611675262451,517.5758361816406,-0.09182512760162354
L,12.967994213104248,520.0152969360352,2.1003030781230336e-07,58.427088260650635,516.3179779052734,-0.05355091020464897,108.46783876419067,478.17501068115234,-0.08364630490541458,152.64925003051758,452.07275390625,-0.11229032278060913,186.17131233215332,436.2732696533203,-0.14339564740657806,75.29754638671875,415.95420837402344,-0.06739502400159836,94.17361736297607,355.65696716308594,-0.11420214921236038,107.75012969970703,316.35196685791016,-0.14296077191829681,117.27307319641113,282.85762786865234,-0.1648014932870865,41.11950874328613,411.4240264892578,-0.06672998517751694,52.828402519226074,395.1738739013672,-0.1521909385919571,46.70083522796631,443.1504821777344,-0.1733960062265396,36.65497541427612,476.5318298339844,-0.16914471983909607,9.403502941131592,417.72823333740234,-0.07034636288881302,24.56758975982666,405.85384368896484,-0.15350434184074402,26.443744897842407,455.01502990722656,-0.14254720509052277,22.239078283309937,489.3144989013672,-0.11406493186950684,-20.196404457092285,430.53768157958984,-0.07780224829912186,-4.332103729248047,426.74476623535156,-0.14341768622398376,2.880978584289551,464.1092300415039,-0.13963578641414642,4.1046953201293945,490.5103302001953,-0.12058180570602417
L,470.00118255615234,522.4565124511719,-2.723780312408053e-07,422.68784523010254,516.134147644043,-0.04215555638074875,371.5616512298584,476.4583969116211,-0.06514663249254227,330.3031539916992,447.48313903808594,-0.08965370804071426,292.2242259979248,436.3867950439453,-0.11496828496456146,401.7802333831787,416.4241409301758,-0.04101654142141342,382.1194267272949,353.29280853271484,-0.08349005877971649,372.6592254638672,312.8264808654785,-0.10976437479257584,363.32173347473145,280.23014068603516,-0.1292397826910019,435.807466506958,415.5513381958008,-0.048518989235162735,420.75201988220215,393.8010025024414,-0.1331184059381485,424.5480537414551,442.4251937866211,-0.15456582605838776,432.01704025268555,478.63292694091797,-0.14746157824993134,468.9883804321289,422.3580551147461,-0.06059609726071358,452.02534675598145,402.59532928466797,-0.14443455636501312,446.5276336669922,451.83990478515625,-0.1340952217578888,448.6240768432617,486.2398147583008,-0.10266174376010895,499.64000701904297,436.2860870361328,-0.07458046078681946,480.5515480041504,426.9403839111328,-0.1327020525932312,470.66222190856934,463.68289947509766,-0.12149754911661148,470.7205009460449,490.15613555908203,-0.09694116562604904
L,-8.310635089874268,587.8544235229492,2.2835976665191993e-07,41.714487075805664,586.0947036743164,-0.05419258400797844,96.15850925445557,555.4040145874023,-0.08578915148973465,140.9593963623047,540.4164886474609,-0.1164276972413063,175.70091247558594,537.9952239990234,-0.15073424577713013,61.30140781402588,487.95631408691406,-0.06463144719600677,78.1552791595459,425.6327438354492,-0.10957527160644531,90.38890600204468,387.17308044433594,-0.1381865292787552,99.3427562713623,354.6211242675781,-0.1591177135705948,24.678765535354614,485.2577590942383,-0.06395317614078522,38.88831853866577,462.1159362792969,-0.14889965951442719,33.30134153366089,508.39893341064453,-0.17374885082244873,23.009612560272217,542.6938629150391,-0.17156252264976501,-8.948636054992676,490.94127655029297,-0.06715632230043411,5.2621400356292725,471.45076751708984,-0.14567549526691437,7.473496198654175,516.4464950561523,-0.13593383133411407,3.5527825355529785,548.7519073486328,-0.10749702155590057,-41.17814540863037,501.47579193115234,-0.07419513911008835,-28.45896005630493,485.2729797363281,-0.12829822301864624,-21.889829635620117,517.7739715576172,-0.1169096976518631,-21.419062614440918,543.6952972412109,-0.0933922752737999
